,extended.base_filename,is_ransomware,is_encrypted,Baseline only: pred,Advanced only: pred,Fourier only: pred,Baseline and Fourier: pred,Advanced and Fourier: pred,Baseline and Advanced: pred,"Baseline, Advanced, and Fourier: pred"
38535,0073-gif-from-web.gif,0,0,0,0,0,0,0,0,0
38536,0093-7z-bzip2.7z,0,0,1,0,0,0,0,0,0
38537,base32.0004-css.css,0,0,0,0,0,0,0,0,0
38538,base32.0072-pptx-nomagic.pptx,0,1,1,0,1,1,0,0,0
38539,base32.0075-7z-lzma.7z,0,0,1,1,1,1,1,1,1
38540,base32.0045-webp-q50-c0.webp,0,1,1,1,1,1,1,1,1
38541,base32.0010-mp3.mp3,0,1,1,1,1,1,1,1,1
38542,base32.0025-ics.ics,0,0,0,0,0,0,0,0,0
38543,0098-dll.dll,0,1,1,1,1,1,1,1,1
38544,0060-webp-from-web.webp,0,1,1,1,1,1,1,1,1
38545,base32.0080-jpg-q001.jpg,0,0,0,0,0,0,0,0,0
38546,0091-webp-q50-c6.webp,0,1,1,1,1,1,1,1,1
38547,base32.0031-xml.xml,0,1,1,1,1,1,1,1,1
38548,base32.0099-txt.txt,0,1,1,1,1,1,1,1,1
38549,0098-pptx-password.pptx,0,1,1,1,1,1,1,0,1
38550,0032-zip-ppmd.zip,0,1,1,1,1,1,1,1,1
38551,base32.0008-mp3.mp3,0,1,1,1,1,1,1,1,1
38552,base32.0098-webp-q50-c4.webp,0,1,1,1,1,1,1,1,0
38553,base32.0091-xlsx-nomagic.xlsx,0,1,1,1,1,1,1,1,1
38554,0079-txt.txt,0,1,1,1,1,1,1,1,1
38555,base32.0072-pptx-password.pptx,0,0,0,0,0,0,0,0,0
38556,base32.0094-dwg-from-web.dwg,0,1,1,1,1,1,1,1,1
38557,0073-ppt-nomagic.ppt,0,1,0,0,1,1,1,0,1
38558,base32.0097-mp3.mp3,0,0,0,0,0,0,0,0,0
38559,base32.0053-xlsx.xlsx,0,0,0,0,0,0,0,0,0
38560,base32.0004-ppt.ppt,0,0,0,0,0,0,0,0,0
38561,0045-ppt-password.ppt,0,1,1,0,1,1,1,0,1
38562,0096-zip-ppmd.zip,0,1,0,1,1,1,1,1,1
38563,base32.0012-webp-q50-c2.webp,0,1,0,1,1,1,1,1,1
38564,base32.0042-mp4.mp4,0,1,1,1,1,1,1,1,1
38565,0021-zip-ppmd.zip,0,1,1,1,1,1,1,1,1
38566,base32.0083-mkv.mkv,0,1,1,1,1,1,1,1,1
38567,base32.0037-rar.rar,0,1,1,1,1,1,1,1,1
38568,base32.0010-zip-deflate.zip,0,1,1,1,1,1,1,0,1
38569,0063-mp4-from-web.mp4,0,1,1,1,1,1,1,1,1
38570,0066-pptx.pptx,0,1,1,1,1,1,1,1,1
38571,0085-docx-password.docx,0,1,1,1,1,1,1,1,1
38572,base32.0026-pptx-password.pptx,0,1,1,1,0,1,1,1,1
38573,base32.0010-webp-from-web.webp,0,1,1,1,1,1,0,0,0
38574,0028-apk.apk,0,0,0,0,0,0,0,0,0
38575,0077-ods.ods,0,1,1,1,1,1,1,1,1
38576,base32.0061-zip-highcompress.zip,0,0,0,0,0,0,0,0,0
38577,base32.0062-png-c0.png,0,1,1,1,1,1,1,1,1
38578,base32.0009-zip-lzma.zip,0,1,1,1,1,1,1,1,1
38579,base32.0011-html.html,0,1,1,1,1,1,1,1,1
38580,0049-webp-lossless-c4.webp,0,1,1,1,1,1,1,0,1
38581,base32.0009-xls.xls,0,0,0,0,0,0,0,0,0
38582,base32.0069-zip-lzma.zip,0,1,1,1,1,1,1,1,1
38583,base32.0010-png-c9.png,0,1,1,1,1,1,1,1,1
38584,0014-svg.svg,0,0,0,0,0,0,0,0,0
38585,base32.0076-pptx-password.pptx,0,0,0,0,0,0,0,0,0
38586,base32.0074-jpg.jpg,0,1,1,1,1,1,1,1,1
38587,0082-7z-highcompress.7z,0,1,1,1,0,1,1,1,0
38588,base32.0036-webp-lossless-c4.webp,0,1,1,1,1,1,1,1,1
38589,0034-zip-deflate.zip,0,1,1,1,1,1,1,1,1
38590,0084-ppt-password.ppt,0,1,1,1,1,1,1,1,1
38591,base32.0022-7z-bzip2.7z,0,1,1,1,1,1,1,1,1
38592,0087-7z-bzip2.7z,0,1,1,0,1,1,1,1,1
38593,0065-7z-ppmd.7z,0,1,1,1,1,1,1,1,1
38594,base32.0027-doc.doc,0,1,1,1,1,1,1,1,1
38595,base32.0057-html.html,0,1,1,0,1,1,1,1,1
38596,base32.0092-dwg.dwg,0,1,1,1,1,1,1,1,1
38597,0083-dwg.dwg,0,1,1,1,1,1,1,1,1
38598,0071-eps-from-web.eps,0,1,1,1,1,1,1,1,1
38599,base32.0056-doc.doc,0,1,1,1,1,1,1,1,1
38600,base32.0066-zip-deflate.zip,0,1,0,1,1,1,1,1,1
38601,0023-bmp-from-web.bmp,0,1,1,1,1,1,1,1,1
38602,base32.0094-xlsx-nomagic.xlsx,0,1,1,0,1,0,0,1,0
38603,0050-webp-q50-c0.webp,0,0,0,0,0,0,0,0,0
38604,base32.0064-xml.xml,0,1,1,1,1,1,1,1,1
38605,base32.0055-zip-bzip2.zip,0,0,0,1,1,0,1,1,1
38606,base32.0052-gz.gz,0,1,1,1,1,1,1,1,1
38607,base32.0029-webp-from-web.webp,0,1,1,1,1,1,1,1,1
38608,base32.0076-bmp-from-web.bmp,0,0,0,0,0,0,0,0,0
38609,base32.0048-xls-nomagic.xls,0,1,1,1,0,1,1,1,1
38610,0076-gif.gif,0,0,0,0,0,0,0,0,0
38611,base32.0027-7z-encrypted.7z,0,1,1,1,1,1,1,1,1
38612,0077-TIF.TIF,0,1,1,1,1,1,1,1,1
38613,base32.0043-xls.xls,0,1,1,1,1,1,1,1,1
38614,0022-rar.rar,0,1,1,1,1,1,1,1,1
38615,base32.0096-png-c0.png,0,1,1,1,1,1,1,0,1
38616,base32.0078-zip-ppmd.zip,0,1,1,1,1,1,1,1,1
38617,base32.0012-gif.gif,0,0,0,0,0,0,0,0,0
38618,base32.0074-7z-lzma2.7z,0,1,1,1,1,1,1,1,1
38619,0027-dwg-from-web.dwg,0,1,0,1,1,1,0,0,1
38620,0065-rar.rar,0,1,1,1,1,1,1,1,1
38621,base32.0074-zip-ppmd.zip,0,1,1,1,1,0,1,1,1
38622,0079-webp-lossless-c4.webp,0,1,1,1,0,1,1,1,1
38623,0099-webp-lossless-c2.webp,0,1,1,1,1,1,1,1,1
38624,base32.0086-zlib.zlib,0,0,0,0,1,0,0,0,0
38625,base32.0094-ppt.ppt,0,1,0,1,1,1,1,0,1
38626,0054-zlib.zlib,0,1,1,1,1,1,1,1,1
38627,0024-docx.docx,0,1,1,1,1,1,1,1,1
38628,base32.0083-xls.xls,0,1,1,1,1,1,1,1,1
38629,base32.0091-mp3.mp3,0,1,0,0,1,1,0,0,1
38630,base32.0040-rar.rar,0,1,0,1,1,1,1,1,1
38631,0086-xml.xml,0,0,0,0,0,0,0,0,0
38632,0012-dwg.dwg,0,0,0,0,0,0,0,0,0
38633,base32.0090-jpg-q001.jpg,0,1,1,1,1,1,1,1,1
38634,base32.0001-zip-ppmd.zip,0,1,1,1,1,1,1,1,1
38635,base32.0098-jpg-q001.jpg,0,1,1,0,1,1,1,1,1
38636,base32.0073-docx.docx,0,1,1,1,1,1,1,1,1
38637,base32.0099-webp-lossless-c2.webp,0,1,0,0,1,1,0,0,1
38638,0047-apk.apk,0,0,0,0,0,0,0,0,0
38639,0066-bin.bin,0,1,1,1,1,1,1,1,1
38640,0017-dwg.dwg,0,1,1,1,1,1,1,1,1
38641,0033-png-c5.png,0,1,1,1,1,1,1,1,1
38642,base32.0075-webp-lossless-c6.webp,0,0,0,1,1,1,1,1,1
38643,base32.0026-xml.xml,0,0,0,0,0,0,0,0,0
38644,base32.0032-webp-q50-c0.webp,0,0,1,0,0,0,0,0,0
38645,svg-from-web.pdf,0,1,1,1,1,1,1,1,1
38646,base32.0055-ics.ics,0,1,1,1,1,1,1,1,1
38647,base32.0083-apk.apk,0,1,1,1,1,1,1,1,1
38648,0005-html.html,0,0,0,0,0,0,0,0,0
38649,base32.0074-pdf.pdf,0,1,0,1,0,1,1,1,1
38650,0048-bmp-from-web.bmp,0,0,0,0,0,0,0,0,0
38651,0005-svg.svg,0,1,1,1,1,1,1,1,1
38652,base32.0069-pdf-password.pdf,0,1,1,0,0,1,0,0,1
38653,base32.0019-xml.xml,0,1,1,1,1,1,1,1,1
38654,base32.0034-xls.xls,0,1,1,1,1,1,1,1,1
38655,base32.0013-bmp.bmp,0,0,0,0,0,0,0,0,0
38656,0069-mp4-from-web.mp4,0,1,1,1,1,1,1,1,1
38657,0008-ppt-password.ppt,0,0,0,0,0,0,0,0,0
38658,0075-pptx-password.pptx,0,1,0,1,1,1,1,1,1
38659,0048-webp-lossless-c2.webp,0,1,1,1,1,1,1,1,1
38660,base32.0045-docx-nomagic.docx,0,1,1,1,1,1,1,1,1
38661,base32.0092-gif-from-web.gif,0,1,1,1,1,1,1,1,1
38662,0067-css.css,0,1,1,1,1,1,1,1,1
38663,base32.0086-webp-lossless-c0.webp,0,1,0,1,0,0,0,0,0
38664,0019-ics.ics,0,1,1,1,1,1,1,1,1
38665,base32.0086-mp3.mp3,0,1,1,1,0,0,1,1,1
38666,0098-zip-encrypted.zip,0,1,1,1,1,1,1,1,1
38667,base32.0067-js.js,0,0,0,0,0,0,0,0,0
38668,base32.0046-bmp-from-web.bmp,0,1,1,1,1,1,1,1,1
38669,base32.0063-pdf-nomagic.pdf,0,1,1,1,1,1,1,1,1
38670,0029-csv.csv,0,1,1,1,1,1,1,1,1
38671,0076-eps-from-web.eps,0,0,0,0,0,0,0,0,0
38672,base32.0032-ps1.ps1,0,0,0,0,0,0,0,0,0
38673,0014-png-c7.png,0,1,0,0,0,0,0,0,0
38674,base32.0056-zip-lzma.zip,0,1,1,1,1,1,1,1,1
38675,0018-pptx-nomagic.pptx,0,1,0,0,1,1,1,0,1
38676,base32.0025-svg.svg,0,0,0,0,0,0,0,0,0
38677,0089-ics.ics,0,0,0,0,0,0,0,0,0
38678,0046-webp-q50-c6.webp,0,1,1,1,1,1,1,1,1
38679,base32.0029-docx-password.docx,0,0,0,1,0,0,0,0,0
38680,0094-jpg.jpg,0,1,0,0,1,1,0,0,1
38681,base32.0010-xlsx-nomagic.xlsx,0,1,1,1,1,1,1,1,1
38682,0006-zip-bzip2.zip,0,0,1,1,1,0,0,0,0
38683,base32.0089-jpg.jpg,0,0,1,1,0,1,0,1,0
38684,0014-gif-from-web.gif,0,0,0,0,0,0,0,0,0
38685,base32.0090-so.so,0,0,0,0,0,0,0,0,0
38686,base32.0047-pptx.pptx,0,1,0,0,0,1,1,0,1
38687,0057-7z-bzip2.7z,0,1,1,1,1,1,1,1,1
38688,0032-xls-password.xls,0,0,0,0,0,0,0,0,0
38689,0004-pdf-nomagic.pdf,0,0,0,0,0,0,0,0,0
38690,0071-webp-lossless-c2.webp,0,0,0,0,0,0,0,0,0
38691,base32.0070-png-c7.png,0,1,0,0,1,0,0,0,0
38692,0020-xml.xml,0,1,1,1,1,1,1,1,1
38693,0089-jpg-q001.jpg,0,0,1,0,0,0,0,0,0
38694,0047-bmp.bmp,0,1,1,1,1,1,1,1,1
38695,base32.0096-xml.xml,0,0,0,0,0,0,0,0,0
38696,0002-ppt.ppt,0,1,1,1,1,1,1,1,1
38697,base32.0083-csv.csv,0,0,0,0,0,0,0,0,0
38698,0084-ods.ods,0,1,0,0,1,0,0,0,0
38699,base32.0004-xlsx-password.xlsx,0,1,1,1,1,1,1,1,1
38700,base32.0017-7z-lzma.7z,0,1,1,1,1,1,1,1,1
38701,base32.0054-ps1.ps1,0,1,0,1,1,1,1,1,1
38702,base32.0061-pptx-nomagic.pptx,0,0,0,0,0,0,0,0,0
38703,0069-png-from-web.png,0,1,1,1,1,1,1,1,1
38704,0073-csv.csv,0,0,0,0,0,0,0,0,0
38705,base32.0084-tif-resized.tif,0,0,0,0,0,0,0,0,0
38706,0064-xls.xls,0,0,0,0,0,0,0,0,0
38707,base32.0088-zip-deflate.zip,0,1,1,1,1,1,1,1,1
38708,base32.0087-webp-lossless-c6.webp,0,1,1,0,1,1,1,0,0
38709,base32.0029-zip-ppmd.zip,0,1,1,1,1,1,1,1,1
38710,base32.0061-webp-lossless-c6.webp,0,1,1,1,1,1,1,1,1
38711,0037-css.css,0,1,1,1,1,1,1,1,1
38712,base32.0009-jpg-q025.jpg,0,1,1,1,1,1,1,1,1
38713,0085-7z-lzma.7z,0,0,1,1,1,1,1,1,1
38714,0078-mkv.mkv,0,1,1,1,1,1,1,1,1
38715,0033-epub.epub,0,1,1,1,1,1,1,1,1
38716,0030-svg-from-web.svg,0,1,1,1,1,1,1,1,1
38717,0067-gif.gif,0,1,1,1,1,1,1,1,1
38718,COMPRESSION-6.pdf,0,1,1,1,1,1,1,1,1
38719,base32.0090-7z-encrypted.7z,0,1,1,1,1,1,1,1,1
38720,0039-mp4.mp4,0,1,1,1,1,1,1,1,1
38721,0073-png-c9.png,0,1,1,1,1,1,1,1,1
38722,0091-png-c7.png,0,1,1,0,1,1,1,0,1
38723,0016-webp-q50-c6.webp,0,1,1,1,1,1,1,1,1
38724,base32.0002-docx-password.docx,0,1,1,1,1,1,1,1,1
38725,base32.0095-pdf-password.pdf,0,1,1,1,1,1,1,1,1
38726,0085-html.html,0,1,1,1,1,1,1,1,1
38727,0079-svg-from-web.svg,0,0,0,0,0,0,0,0,0
38728,0011-dwg.dwg,0,1,1,1,1,1,1,1,1
38729,base32.0026-bmp-from-web.bmp,0,0,0,0,0,0,0,0,0
38730,0085-png-from-web.png,0,1,1,1,1,1,1,1,1
38731,0041-eps.eps,0,1,1,1,1,1,1,1,1
38732,0064-7z-lzma.7z,0,1,1,1,1,1,1,1,1
38733,base32.0055-pdf-password.pdf,0,0,1,1,1,1,1,0,1
38734,0068-jpg-q100.jpg,0,1,1,1,1,1,1,1,1
38735,0098-png-c9.png,0,1,1,1,1,1,1,1,1
38736,0028-7z-bzip2.7z,0,1,1,1,1,1,1,1,1
38737,0051-xls-nomagic.xls,0,1,1,1,1,1,1,1,1
38738,base32.0071-xlsx-nomagic.xlsx,0,1,1,1,1,1,1,1,1
38739,0088-mkv.mkv,0,0,0,0,0,0,0,0,0
38740,base32.0082-7z-bzip2.7z,0,1,1,1,1,1,1,1,1
38741,0069-bmp.bmp,0,1,1,1,0,0,0,1,1
38742,0019-csv.csv,0,1,1,1,1,1,1,1,1
38743,0084-webp-q50-c0.webp,0,1,0,0,1,0,0,0,0
38744,base32.0041-webp-lossless-c6.webp,0,1,1,0,0,1,1,1,1
38745,base32.0048-gif-from-web.gif,0,0,0,0,0,0,0,0,0
38746,0079-zip-bzip2.zip,0,0,1,1,0,0,0,0,0
38747,0015-zip-ppmd.zip,0,1,1,1,1,1,1,1,1
38748,0051-tif-resized.tif,0,1,1,1,1,1,1,1,1
38749,0052-zip-bzip2.zip,0,0,0,0,1,1,0,0,0
38750,0072-webp-lossless-c6.webp,0,1,0,0,1,1,1,1,1
38751,base32.0017-zip-lzma.zip,0,1,1,1,1,1,1,1,1
38752,0062-pdf-nomagic.pdf,0,1,1,0,1,1,1,1,1
38753,base32.0012-ics.ics,0,1,1,1,1,1,1,1,1
38754,base32.0026-docx-nomagic.docx,0,1,1,1,0,1,1,1,1
38755,0038-pptx-password.pptx,0,0,0,0,0,0,0,0,0
38756,base32.0095-oxps.oxps,0,1,1,1,1,1,1,1,1
38757,0100-dwg-from-web.dwg,0,1,1,1,1,1,1,1,1
38758,0005-gz.gz,0,0,0,0,0,0,0,0,0
38759,base32.0005-webp-lossless-c0.webp,0,0,0,0,1,0,0,0,0
38760,0072-zip-ppmd.zip,0,1,1,1,1,1,1,1,1
38761,0042-ps1.ps1,0,1,1,1,1,1,1,1,1
38762,base32.0092-eps-from-web.eps,0,1,1,1,1,1,1,1,1
38763,base32.0082-jpg-q075.jpg,0,1,1,1,0,1,0,1,0
38764,0092-webp-lossless-c0.webp,0,1,1,1,1,1,1,1,1
38765,base32.0090-webp-q50-c6.webp,0,0,1,1,1,1,1,1,1
38766,0083-ods.ods,0,0,0,0,0,0,0,0,0
38767,base32.0019-jpg-q100.jpg,0,1,1,1,1,1,1,1,1
38768,base32.0033-7z-bzip2.7z,0,1,1,0,1,1,1,0,1
38769,base32.0018-bmp.bmp,0,1,1,1,1,1,1,1,1
38770,base32.0017-dwg-from-web.dwg,0,1,1,1,1,1,1,1,1
38771,base32.0024-css.css,0,1,1,0,1,1,1,1,1
38772,0027-oxps.oxps,0,1,1,1,1,1,1,1,1
38773,base32.0065-zlib.zlib,0,1,1,1,1,1,1,1,1
38774,0031-png-c5.png,0,1,1,1,1,1,1,1,1
38775,base32.0018-webp-lossless-c0.webp,0,1,1,1,1,1,1,1,1
38776,0031-zip-deflate.zip,0,1,0,0,1,1,1,0,1
38777,0094-webp-from-web.webp,0,1,1,0,1,1,1,1,1
38778,base32.0091-jpg-q001.jpg,0,1,1,1,0,1,1,1,1
38779,0020-apk.apk,0,0,0,0,0,0,0,0,0
38780,0008-jpg-q001.jpg,0,1,1,1,1,1,1,1,1
38781,base32.0013-oxps.oxps,0,1,1,0,0,1,0,0,0
38782,0086-css.css,0,0,0,0,0,0,0,0,0
38783,0060-7z-lzma2.7z,0,1,1,1,1,1,1,1,1
38784,base32.0034-webp-lossless-c2.webp,0,1,1,1,1,1,1,1,1
38785,0026-dwg.dwg,0,1,1,1,1,1,1,1,1
38786,base32.0082-ppt-password.ppt,0,0,0,0,1,0,0,0,0
38787,base32.0039-doc-nomagic.doc,0,1,1,0,1,1,1,0,1
38788,0085-mp4-from-web.mp4,0,1,1,1,1,1,1,1,1
38789,base32.0027-ppt.ppt,0,1,1,0,1,1,1,1,1
38790,0008-bmp.bmp,0,1,1,1,1,1,1,1,1
38791,0012-webp-q50-c4.webp,0,1,1,1,1,1,1,1,1
38792,base32.0097-docx-nomagic.docx,0,1,1,1,1,1,1,1,1
38793,base32.0086-dll.dll,0,1,1,1,1,1,1,1,1
38794,base32.0089-jpg-q050.jpg,0,1,1,1,1,1,1,1,1
38795,base32.0056-tif-resized.tif,0,1,1,0,1,1,0,1,1
38796,0030-jpg-q025.jpg,0,1,1,1,1,1,1,1,1
38797,base32.0033-docx-password.docx,0,1,1,1,1,1,1,0,1
38798,PPT-PASSWORD.pdf,0,1,1,1,1,1,1,1,1
38799,base32.0053-epub.epub,0,1,1,1,1,1,1,1,1
38800,base32.0089-tar.tar,0,1,0,0,1,1,1,0,1
38801,0041-txt.txt,0,1,1,1,1,1,1,1,1
38802,0030-png-from-web.png,0,1,0,1,1,1,1,1,1
38803,base32.0100-ps1.ps1,0,0,0,0,0,0,0,0,0
38804,base32.0099-epub.epub,0,0,1,0,1,1,0,1,0
38805,0095-7z-encrypted.7z,0,0,1,1,1,1,1,1,1
38806,base32.0041-bmp-from-web.bmp,0,0,0,0,0,0,0,0,0
38807,0075-html.html,0,0,0,0,0,0,0,0,0
38808,base32.0090-pptx-password.pptx,0,0,0,0,0,0,0,0,0
38809,base32.0030-oxps.oxps,0,1,0,1,1,0,1,1,0
38810,0069-epub.epub,0,0,1,1,0,0,0,1,0
38811,base32.0026-pptx.pptx,0,1,0,1,0,1,1,0,1
38812,0084-webp-lossless-c4.webp,0,0,0,0,0,0,0,0,0
38813,base32.0088-webp-q50-c6.webp,0,0,1,1,1,1,1,1,1
38814,base32.0090-ppt-password.ppt,0,1,0,1,0,0,0,1,0
38815,0032-jpg.jpg,0,0,0,0,0,0,0,0,0
38816,0093-ods.ods,0,1,1,1,1,1,1,1,1
38817,0079-zip-highcompress.zip,0,1,1,1,1,1,1,1,1
38818,base32.0090-gif-from-web.gif,0,1,1,0,0,1,1,0,1
38819,0008-docx-nomagic.docx,0,0,0,0,0,0,0,0,0
38820,0037-epub.epub,0,1,1,0,1,1,1,0,0
38821,0003-xlsx.xlsx,0,0,0,0,0,0,0,0,0
38822,0006-7z-encrypted.7z,0,1,1,1,1,1,1,1,1
38823,C5.pdf,0,0,0,0,0,0,0,0,0
38824,base32.0079-docx-nomagic.docx,0,1,1,1,1,1,1,1,1
38825,0051-xls.xls,0,0,0,0,0,0,0,0,0
38826,base32.0060-png-c7.png,0,1,1,1,1,1,1,1,1
38827,0007-png-c3.png,0,0,1,0,0,0,0,0,0
38828,0028-jpg.jpg,0,1,1,1,1,1,1,1,1
38829,base32.0025-xlsx-nomagic.xlsx,0,1,1,1,1,1,1,1,1
38830,0040-js.js,0,1,1,1,1,1,1,1,1
38831,base32.0072-pdf-nomagic.pdf,0,1,1,1,1,1,1,1,1
38832,base32.0006-ppt.ppt,0,1,1,1,1,1,1,1,1
38833,0072-pdf-nomagic.pdf,0,1,1,0,1,1,1,1,1
38834,base32.0045-jpg-q050.jpg,0,1,1,1,1,1,1,1,1
38835,base32.0058-xls.xls,0,1,1,1,1,1,1,1,1
38836,0024-webp-lossless-c2.webp,0,0,0,0,0,0,0,0,0
38837,base32.0037-epub.epub,0,0,0,0,1,1,0,0,0
38838,base32.0049-tar.tar,0,1,0,0,0,1,1,0,1
38839,base32.0072-xls-nomagic.xls,0,1,1,1,1,1,1,1,1
38840,0087-webp-q50-c4.webp,0,1,1,0,1,1,0,0,0
38841,0078-gif.gif,0,1,1,1,1,1,1,1,1
38842,0075-png-c0.png,0,1,1,1,1,1,1,1,1
38843,base32.0052-xls.xls,0,0,0,0,0,0,0,0,0
38844,base32.0005-7z-lzma.7z,0,1,1,1,1,1,1,1,1
38845,0028-png-c9.png,0,1,1,1,1,1,1,1,1
38846,base32.0038-ics.ics,0,1,1,1,1,1,1,1,1
38847,base32.0053-ods.ods,0,0,0,0,0,0,0,0,0
38848,base32.0047-zip-lzma.zip,0,1,1,1,1,1,1,1,1
38849,0099-png-c7.png,0,1,1,1,1,1,1,1,1
38850,base32.0089-tif-resized.tif,0,1,1,1,1,1,1,1,1
38851,0015-xls-nomagic.xls,0,1,1,1,1,1,1,1,1
38852,base32.0037-jpg-q075.jpg,0,0,0,0,1,0,0,0,0
38853,base32.0058-eps-from-web.eps,0,1,1,1,1,1,1,1,1
38854,0071-tif-resized.tif,0,0,0,0,0,0,0,0,0
38855,base32.0064-xlsx-password.xlsx,0,0,0,0,0,0,0,0,0
38856,0068-ppt.ppt,0,1,1,1,1,1,1,1,1
38857,0072-7z-bzip2.7z,0,1,1,1,1,1,1,1,1
38858,0057-gif-from-web.gif,0,1,1,0,1,1,1,1,1
38859,base32.0041-gz.gz,0,1,1,1,1,1,1,1,1
38860,0046-png-c9.png,0,1,1,1,1,1,1,1,1
38861,0002-docx.docx,0,1,1,1,1,1,1,1,1
38862,0025-ics.ics,0,0,0,0,0,0,0,0,0
38863,0093-ppt.ppt,0,1,1,1,1,1,1,1,1
38864,0047-docx-nomagic.docx,0,0,0,0,0,0,0,0,0
38865,base32.0074-oxps.oxps,0,1,0,0,0,1,0,0,0
38866,0048-eps.eps,0,1,1,1,1,1,1,1,1
38867,0064-pptx.pptx,0,1,0,0,1,1,1,0,1
38868,base32.0026-7z-highcompress.7z,0,1,1,1,1,1,1,1,1
38869,0018-eps.eps,0,1,1,1,1,1,1,1,1
38870,base32.0071-webp-lossless-c6.webp,0,1,1,0,1,1,0,1,1
38871,0052-webp-lossless-c4.webp,0,1,1,1,1,1,1,1,1
38872,0100-png-c9.png,0,1,1,0,1,1,1,0,1
38873,0038-css.css,0,1,1,1,1,1,1,1,1
38874,0062-png-c9.png,0,1,1,0,1,1,0,0,0
38875,0082-jpg.jpg,0,1,1,1,1,1,1,1,1
38876,0078-xml.xml,0,1,1,1,1,1,1,1,1
38877,0070-webp-q50-c4.webp,0,1,1,1,1,1,1,1,1
38878,base32.0096-webp-lossless-c6.webp,0,0,0,0,0,0,0,0,0
38879,0015-js.js,0,1,1,1,1,1,1,1,1
38880,base32.0045-webp-lossless-c2.webp,0,0,0,0,0,0,0,0,0
38881,0013-ics.ics,0,1,1,1,1,1,1,1,1
38882,0040-webp-lossless-c4.webp,0,0,0,0,0,0,0,0,0
38883,0071-pdf.pdf,0,0,0,0,0,0,0,0,0
38884,0045-png-c5.png,0,1,1,0,1,1,1,0,1
38885,base32.0058-png-c9.png,0,0,0,0,0,0,0,0,0
38886,base32.0039-so.so,0,1,1,1,1,1,1,1,1
38887,0078-ppt.ppt,0,1,1,1,1,1,1,1,1
38888,base32.0043-xls-password.xls,0,1,1,1,1,1,1,1,1
38889,base32.0047-epub.epub,0,0,0,1,1,1,0,1,0
38890,base32.0060-png-c9.png,0,0,0,0,1,0,0,0,0
38891,0086-mp4.mp4,0,0,0,0,0,0,0,0,0
38892,0032-xls-nomagic.xls,0,1,1,1,1,1,1,1,1
38893,base32.0091-docx.docx,0,0,0,0,0,0,0,0,0
38894,0042-csv.csv,0,1,1,1,1,1,1,1,1
38895,base32.0082-mp4.mp4,0,1,1,1,1,1,1,1,1
38896,base32.0089-pptx-nomagic.pptx,0,0,0,1,0,0,1,0,0
38897,base32.0092-zip-ppmd.zip,0,0,1,1,1,1,1,1,1
38898,base32.0009-webp-lossless-c6.webp,0,1,0,0,0,0,0,0,0
38899,base32.0029-xls.xls,0,1,1,1,1,1,1,1,1
38900,0082-js.js,0,1,1,1,1,1,1,1,1
38901,base32.0027-pptx-nomagic.pptx,0,0,0,0,0,0,0,0,0
38902,base32.0040-rar.rar,0,1,1,1,1,1,1,1,1
38903,base32.0097-mp3.mp3,0,1,1,1,1,1,1,1,1
38904,0041-xls-password.xls,0,1,1,1,1,1,1,1,1
38905,base32.0094-xls-password.xls,0,1,0,0,1,1,1,1,1
38906,0035-tar.tar,0,1,1,1,1,1,1,1,1
38907,0020-webp-q50-c0.webp,0,1,1,1,0,1,0,1,0
38908,base32.0034-xlsx.xlsx,0,1,1,0,1,1,1,1,1
38909,0015-7z-lzma2.7z,0,1,1,1,1,1,1,1,1
38910,0039-pptx.pptx,0,1,1,1,1,1,1,1,1
38911,0043-webp-q50-c4.webp,0,1,1,1,1,1,1,1,1
38912,base32.LZMA2.pdf,0,1,1,1,1,1,1,1,1
38913,0056-epub.epub,0,1,0,1,1,1,1,1,1
38914,base32.0099-webp-q50-c6.webp,0,0,1,1,1,1,1,1,1
38915,base32.ENCRYPTED.pdf,0,0,0,0,0,0,0,0,0
38916,0044-gif-from-web.gif,0,0,0,0,1,0,0,0,0
38917,0003-7z-lzma2.7z,0,1,1,1,1,1,1,1,1
38918,base32.0018-webp-lossless-c6.webp,0,1,1,1,1,1,1,1,1
38919,base32.0034-jpg-q001.jpg,0,1,1,1,1,1,1,1,1
38920,0041-tif-resized.tif,0,1,1,1,1,1,1,1,1
38921,0083-png-c3.png,0,1,1,1,0,1,1,1,1
38922,base32.0095-webp-lossless-c4.webp,0,0,0,0,0,0,0,0,0
38923,base32.0069-oxps.oxps,0,0,0,0,1,0,0,0,0
38924,base32.0063-webp-q50-c0.webp,0,0,1,1,1,1,1,1,1
38925,base32.0047-pdf.pdf,0,1,0,1,0,1,1,1,1
38926,0054-zip-bzip2.zip,0,1,1,1,1,1,1,1,1
38927,base32.0015-docx-password.docx,0,1,1,1,1,1,1,1,1
38928,base32.0022-pptx-nomagic.pptx,0,0,0,0,0,0,0,0,0
38929,base32.0035-jpg-q025.jpg,0,1,0,1,0,0,1,0,0
38930,0097-7z-highcompress.7z,0,0,0,0,1,0,0,0,0
38931,base32.0049-xml.xml,0,1,1,1,1,1,1,1,1
38932,base32.0003-xls.xls,0,1,1,1,1,1,1,1,1
38933,0062-zip-lzma.zip,0,1,1,1,1,1,1,1,1
38934,0013-mp4.mp4,0,0,0,0,1,0,0,0,0
38935,0095-rar.rar,0,1,1,1,1,1,1,1,1
